USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
visawant  423843  0.0  0.4 19841776 156808 ?     Sl   Jun04   5:58 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 44720 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {f72b2b08-af30-4288-b911-793d920f998f} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 4 tab
visawant  423885  0.0  0.1 335296 34988 ?        Sl   Jun04   1:19 /usr/lib64/firefox/firefox -contentproc -parentBuildID 20250103020020 -sandboxingKind 0 -prefsHandle 0 -prefsLen 44720 -prefMapHandle 1 -prefMapSize 263454 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {f5df8a3b-cf57-42ec-93a3-f39483dc03c1} -parentPid 423668 -crashReporter 5 -appDir /usr/lib64/firefox/browser 5 utility
visawant  423917  0.0  0.8 3126044 273640 ?      Sl   Jun04  11:33 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 37549 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {9957b407-ab45-4826-b096-d8ff62511e31} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 7 tab
visawant  424073  0.0  0.3 2715644 108892 ?      Sl   Jun04   2:04 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 37603 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {56b39415-7c3c-4e4c-b29d-207149dfb6a0} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 10 tab
visawant  424140  0.0  0.6 2875260 196360 ?      Sl   Jun04   5:25 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 37603 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {bd4ed38c-a280-43d7-be0b-75bdf1e72fe4} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 11 tab
visawant  431985  0.0  0.0      0     0 ?        Z    Jun05   0:00 [nm-openvpn-auth] <defunct>
visawant  440377  0.0  0.3 1212621248 117244 ?   Sl   Jun05   0:12 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=3314 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=403968155683 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  443580  0.0  0.0      0     0 ?        Z    Jun05   0:00 [nm-openvpn-auth] <defunct>
visawant  456973  0.0  0.0      0     0 ?        Z    Jun06   0:00 [nm-openvpn-auth] <defunct>
visawant  458856  0.1  2.5 3563448 832532 ?      Sl   Jun06  22:46 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 37994 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {bf4cd207-4466-4dd1-989f-df01d9066dcc} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 14 tab
visawant  463625  0.0  0.0 588552  8372 ?        Sl   Jun06  11:26 /home/visawant/Desktop/workspace/venv-master/bin/python /var/lib/snapd/snap/pycharm-community/471/plugins/python-ce/helpers/pydev/pydevconsole.py --mode=client --host=127.0.0.1 --port=36281
visawant  466896  0.0  0.0      0     0 ?        Z    Jun06   0:00 [nm-openvpn-auth] <defunct>
visawant  480197  0.0  0.0      0     0 ?        Z    Jun07   0:00 [nm-openvpn-auth] <defunct>
visawant  518588  0.0  0.0      0     0 ?        Z    Jun08   0:00 [nm-openvpn-auth] <defunct>
visawant  544949  2.8  1.7 1461518388 560452 ?   Sl   Jun09 253:19 /app/extra/slack --type=zygote
visawant  545573  0.0  0.0      0     0 ?        Z    Jun09   0:00 [nm-openvpn-auth] <defunct>
visawant  550410  0.1  1.3 1212654876 435084 ?   Sl   Jun09   9:06 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4354 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=525130112488 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  550474  0.0  0.7 1212664024 256368 ?   Sl   Jun09   6:45 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4359 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=525158146159 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  554372  0.0  0.0      0     0 ?        Z    Jun09   0:00 [nm-openvpn-auth] <defunct>
visawant  585065  0.0  0.0      0     0 ?        Z    Jun09   0:00 [nm-openvpn-auth] <defunct>
visawant  637126  0.0  0.6 1212645584 220472 ?   Sl   Jun10   6:45 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5057 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=589786955128 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  643849  0.0  0.0      0     0 ?        Z    Jun10   0:00 [nm-openvpn-auth] <defunct>
root      648377  0.0  0.0      0     0 ?        S    Jun11   0:00 [psimon]
visawant  651004  0.0  0.0      0     0 ?        Z    Jun11   0:00 [nm-openvpn-auth] <defunct>
visawant  652059  0.0  0.9 1212640484 301336 ?   Sl   Jun11   5:58 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5203 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=600933060286 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  652095  0.4  1.6 1216098840 535944 ?   Sl   Jun11  29:19 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5206 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=600940244624 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  660243  0.0  0.0   3672  2080 ?        S    Jun11   0:00 /usr/bin/bwrap --args 41 -- /usr/bin/xdg-dbus-proxy --args=44
visawant  660244  0.0  0.0 527652  5744 ?        Sl   Jun11   0:12 /usr/bin/xdg-dbus-proxy --args=44
visawant  660247  0.0  0.0   3680  1156 ?        S    Jun11   0:00 /usr/bin/bwrap --args 41 -- code --reuse-window
visawant  660271  0.1  0.6 1218131760 204436 ?   Ssl  Jun11   6:48 /app/extra/vscode/code --ms-enable-electron-run-as-node --extensions-dir=/home/visawant/.var/app/com.visualstudio.code/data/vscode/extensions --reuse-window
visawant  660275  0.0  0.1 34048520 41956 ?      S    Jun11   0:00 /app/extra/vscode/code --type=zygote --no-zygote-sandbox
visawant  660277  0.0  0.0      0     0 ?        Z    Jun11   0:00 [zypak-sandbox] <defunct>
visawant  660279  0.0  0.0   5848  1876 ?        S    Jun11   0:00 cat
visawant  660280  0.0  0.0   5848  1876 ?        S    Jun11   0:00 cat
visawant  660282  0.0  0.0   3672  2104 ?        Ss   Jun11   0:00 /usr/bin/bwrap --args 42 -- /app/bin/zypak-helper child - /app/extra/vscode/code --type=zygote
visawant  660294  0.0  0.0   3680  1340 ?        S    Jun11   0:00 /usr/bin/bwrap --args 42 -- /app/bin/zypak-helper child - /app/extra/vscode/code --type=zygote
visawant  660295  0.0  0.1 34051228 45960 ?      S    Jun11   0:00 /app/extra/vscode/code --type=zygote
visawant  660316  0.0  0.0 33575900 2488 ?       Sl   Jun11   0:00 /app/extra/vscode/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/visawant/.var/app/com.visualstudio.code/config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=5ccb3cfe-754c-4389-88c6-06eadb496620&iid=5ccb3cfe-754c-4389-88c6-06eadb496620&sid=5ccb3cfe-754c-4389-88c6-06eadb496620 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.100.2 --annotation=lsb-release=Freedesktop SDK 24.08 (Flatpak runtime) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=34.5.1 --initial-client-fd=56 --shared-client-connection
visawant  660328  0.2  0.3 34450760 103272 ?     Sl   Jun11  17:25 /app/extra/vscode/code --type=gpu-process --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  660335  0.0  0.1 33853080 62880 ?      Sl   Jun11   0:16 /app/extra/vscode/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  660375  0.6  1.8 1257579532 604260 ?   Sl   Jun11  41:29 /app/extra/vscode/code --type=renderer --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/app/extra/vscode/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1749029999610104 --launch-time-ticks=605044938373 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:68f57f45-4698-49a7-90b3-14b0e00b7e30
visawant  660410  0.0  0.3 1217871600 123336 ?   Sl   Jun11   0:36 /app/extra/vscode/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  660453  0.1  0.2 1217905052 97640 ?    Sl   Jun11   6:22 /app/extra/vscode/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  660472  0.0  0.0  18748 11144 ?        S    Jun11   0:00 p11-kit-remote --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
visawant  667600  0.0  0.5 1212632028 162876 ?   Sl   Jun11   0:57 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5320 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=611493350483 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  668093  0.0  0.5 1212623424 175036 ?   Sl   Jun11   0:28 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5341 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=611851995840 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  668802  0.0  4.0 1214660096 1317128 ?  Sl   Jun11   0:53 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5348 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=612377790771 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  681688  0.0  0.5 1214383144 185368 ?   Sl   Jun11   3:13 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5427 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=621253205348 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  711468  0.0  0.0      0     0 ?        Z    Jun12   0:00 [nm-openvpn-auth] <defunct>
visawant  712742  0.0  1.0 1212659744 327712 ?   Sl   Jun12   1:06 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5688 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=645378491722 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  713470  0.0  0.8 1212644176 292076 ?   Sl   Jun12   0:35 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5700 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=645975610912 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
root      726533  0.0  0.0      0     0 ?        I<   Jun12   0:00 [kworker/4:2H]
visawant  727873  0.0  1.4 1214373524 464860 ?   Sl   Jun12   1:20 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5768 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=653557875013 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  727878  0.0  0.9 1214361320 324732 ?   Sl   Jun12   0:47 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5769 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=653557880284 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  727902  0.0  1.0 1212672392 334712 ?   Sl   Jun12   1:03 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5770 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=653559698307 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  727934  0.3  0.6 1212631248 218724 ?   Sl   Jun12  13:49 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5772 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=653562413688 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  727946  0.0  1.0 1214362736 332028 ?   Sl   Jun12   0:52 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5773 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=653564326677 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  728820  0.0  0.6 1214363196 219556 ?   Sl   Jun12   0:54 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5796 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=654224452209 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  738218  0.0  0.4 1212624524 156872 ?   Sl   Jun12   0:58 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5771 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=662593541899 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
root      746937  0.0  0.0      0     0 ?        I<   Jun13   0:00 [kworker/6:0H]
visawant  756190  0.0  0.5 1212633636 193344 ?   Sl   Jun13   0:06 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6039 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=672951852137 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  764910  0.0  0.4 1212621188 142292 ?   Sl   Jun13   0:03 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6103 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=681772186163 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  765111  0.0  0.6 1212643008 203104 ?   Sl   Jun13   0:24 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5774 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=681895962426 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  766147  0.0  0.4 1212637052 161964 ?   Sl   Jun13   0:24 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6124 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=682614443145 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  768066  0.0  0.0 325884 10604 ?        Sl   Jun13   0:00 /usr/lib64/speech-dispatcher-modules//sd_espeak-ng-mbrola /etc/speech-dispatcher/modules/espeak-ng-mbrola.conf
visawant  768069  0.0  0.0 325800 10792 ?        Sl   Jun13   0:00 /usr/lib64/speech-dispatcher-modules//sd_espeak-ng /etc/speech-dispatcher/modules/espeak-ng.conf
visawant  768072  0.0  0.0 159848  5580 ?        Sl   Jun13   0:08 /usr/lib64/speech-dispatcher-modules//sd_dummy /etc/speech-dispatcher/modules/dummy.conf
visawant  768075  0.0  0.0 334912  6204 ?        Ssl  Jun13   0:00 /usr/bin/speech-dispatcher --spawn --communication-method unix_socket --socket-path /run/user/1000/speech-dispatcher/speechd.sock
